area_pix,mean_int,total_int,strain,exposure_ms,atc_ngml
129.0,5035.6511627906975,649599.0,yffO,1000,0.25
173.0,5181.705202312139,896435.0,yffO,1000,0.25
136.0,5147.036764705882,699997.0,yffO,1000,0.25
223.0,5089.237668161435,1134900.0,yffO,1000,0.25
99.0,5039.959595959596,498956.00000000006,yffO,1000,0.25
221.0,5093.162895927602,1125589.0,yffO,1000,0.25
181.0,5040.933701657458,912408.9999999999,yffO,1000,0.25
457.0,5112.947483588621,2336617.0,yffO,1000,0.25
143.0,5153.664335664335,736974.0,yffO,1000,0.25
198.0,5210.207070707071,1031621.0,yffO,1000,0.25
303.0,5116.478547854786,1550293.0,yffO,1000,0.25
254.0,5160.36220472441,1310732.0,yffO,1000,0.25
101.0,5091.653465346535,514257.00000000006,yffO,1000,0.25
151.0,5185.556291390729,783019.0,yffO,1000,0.25
80.0,5203.925,416314.0,yffO,1000,0.25
104.0,5094.134615384615,529790.0,yffO,1000,0.25
112.0,5122.767857142857,573750.0,yffO,1000,0.25
92.0,5150.54347826087,473850.00000000006,yffO,1000,0.25
357.0,5352.669467787115,1910903.0,yffO,1000,0.25
162.0,5195.543209876543,841678.0,yffO,1000,0.25
130.0,5192.930769230769,675081.0,yffO,1000,0.25
291.0,5271.73883161512,1534076.0,yffO,1000,0.25
96.0,5232.1875,502290.0,yffO,1000,0.25
305.0,5259.91475409836,1604274.0,yffO,1000,0.25
180.0,5251.9944444444445,945359.0,yffO,1000,0.25
304.0,5157.253289473684,1567805.0,yffO,1000,0.25
338.0,5210.46449704142,1761137.0,yffO,1000,0.25
91.0,5231.923076923077,476105.0,yffO,1000,0.25
93.0,5424.580645161291,504486.00000000006,yffO,1000,0.25
292.0,5121.582191780822,1495502.0,yffO,1000,0.25
353.0,5160.730878186969,1821738.0,yffO,1000,0.25
173.0,5200.687861271676,899719.0,yffO,1000,0.25
194.0,5139.90206185567,997140.9999999999,yffO,1000,0.25
92.0,5183.717391304348,476902.0,yffO,1000,0.25
141.0,5032.872340425532,709635.0,yffO,1000,0.25
144.0,5394.902777777777,776866.0,yffO,1000,0.25
127.0,5134.393700787402,652068.0,yffO,1000,0.25
154.0,5065.909090909091,780150.0,yffO,1000,0.25
139.0,5143.892086330935,715001.0,yffO,1000,0.25
116.0,5088.568965517241,590274.0,yffO,1000,0.25
97.0,5302.432989690722,514336.00000000006,yffO,1000,0.25
130.0,5239.523076923077,681138.0,yffO,1000,0.25
198.0,5099.712121212121,1009743.0,yffO,1000,0.25
135.0,5131.377777777778,692736.0,yffO,1000,0.25
370.0,5149.116216216216,1905173.0,yffO,1000,0.25
163.0,5029.355828220859,819785.0,yffO,1000,0.25
100.0,5135.63,513563.0,yffO,1000,0.25
103.0,5290.0097087378645,544871.0,yffO,1000,0.25
106.0,5020.641509433963,532188.0,yffO,1000,0.25
131.0,5157.1297709923665,675584.0,yffO,1000,0.25
179.0,5092.212290502794,911506.0,yffO,1000,0.25
93.0,4993.182795698925,464366.0,yffO,1000,0.25
171.0,4985.748538011696,852563.0,yffO,1000,0.25
102.0,5072.64705882353,517410.00000000006,yffO,1000,0.25
205.0,5117.556097560976,1049099.0,yffO,1000,0.25
126.0,4996.6984126984125,629584.0,yffO,1000,0.25
165.0,5025.296969696969,829174.0,yffO,1000,0.25
304.0,5129.1776315789475,1559270.0,yffO,1000,0.25
164.0,5121.926829268293,839996.0,yffO,1000,0.1
131.0,5017.900763358779,657345.0,yffO,1000,0.1
88.0,5107.431818181818,449454.0,yffO,1000,0.1
81.0,5054.641975308642,409426.0,yffO,1000,0.1
107.0,5045.448598130841,539863.0,yffO,1000,0.1
518.0,5210.92277992278,2699258.0,yffO,1000,0.1
364.0,5694.64010989011,2072849.0,yffO,1000,0.1
86.0,5096.03488372093,438259.0,yffO,1000,0.1
107.0,5163.177570093458,552460.0,yffO,1000,0.1
346.0,5205.361271676301,1801055.0000000002,yffO,1000,0.1
393.0,5500.6106870229005,2161740.0,yffO,1000,0.1
312.0,5182.102564102564,1616816.0,yffO,1000,0.1
120.0,5209.916666666667,625190.0,yffO,1000,0.1
143.0,5034.741258741259,719968.0,yffO,1000,0.1
104.0,5225.846153846154,543488.0,yffO,1000,0.1
318.0,5155.157232704402,1639340.0,yffO,1000,0.1
137.0,5071.321167883211,694771.0,yffO,1000,0.1
136.0,5083.411764705882,691344.0,yffO,1000,0.1
117.0,5191.897435897436,607452.0,yffO,1000,0.1
115.0,5144.530434782609,591621.0,yffO,1000,0.1
303.0,5031.188118811881,1524450.0,yffO,1000,0.1
148.0,4981.331081081081,737237.0,yffO,1000,0.1
77.0,5145.38961038961,396195.0,yffO,1000,0.1
102.0,5071.117647058823,517254.0,yffO,1000,0.1
253.0,5008.185770750988,1267071.0,yffO,1000,0.1
125.0,5112.984,639123.0,yffO,1000,0.1
96.0,5094.46875,489069.0,yffO,1000,0.1
248.0,5019.278225806452,1244781.0,yffO,1000,0.1
190.0,4973.652631578947,944993.9999999999,yffO,1000,0.1
140.0,5239.171428571429,733484.0,yffO,1000,0.1
83.0,5120.361445783133,424990.0,yffO,1000,0.1
137.0,5529.313868613139,757516.0,yffO,1000,0.1
321.0,5126.280373831775,1645535.9999999998,yffO,1000,0.1
94.0,5043.063829787234,474048.0,yffO,1000,0.1
94.0,5179.340425531915,486858.0,yffO,1000,0.1
96.0,5127.072916666667,492199.0,yffO,1000,0.1
114.0,5070.245614035088,578008.0,yffO,1000,0.1
177.0,5266.045197740113,932089.9999999999,yffO,1000,0.1
127.0,5109.007874015748,648844.0,yffO,1000,0.1
181.0,5135.8011049723755,929580.0,yffO,1000,0.1
94.0,5109.329787234043,480277.0,yffO,1000,0.1
145.0,5083.68275862069,737134.0,yffO,1000,0.1
139.0,5137.230215827338,714075.0,yffO,1000,0.1
99.0,5042.949494949495,499252.0,yffO,1000,0.1
109.0,5036.935779816514,549026.0,yffO,1000,0.1
179.0,5189.480446927374,928917.0,yffO,1000,0.1
160.0,5136.0375,821766.0,yffO,1000,0.1
73.0,5164.630136986301,377018.0,yffO,1000,0.1
163.0,5165.245398773006,841935.0,yffO,1000,0.1
151.0,5217.7086092715235,787874.0,yffO,1000,0.1
89.0,5123.08988764045,455955.00000000006,yffO,1000,0.1
172.0,5155.872093023256,886810.0,yffO,1000,0.1
117.0,5191.111111111111,607360.0,yffO,1000,0.1
89.0,5126.056179775281,456219.0,yffO,1000,0.1
854.0,5256.0749414519905,4488688.0,yffO,1000,0.1
178.0,5141.842696629214,915248.0,yffO,1000,0.1
162.0,5164.9876543209875,836728.0,yffO,1000,0.1
220.0,5122.886363636364,1127035.0,yffO,1000,0.1
146.0,5186.986301369863,757300.0,yffO,1000,0.1
121.0,5183.330578512397,627183.0,yffO,1000,0.1
174.0,5148.551724137931,895848.0,yffO,1000,0.1
116.0,5019.931034482759,582312.0,yffO,1000,0.1
103.0,5112.223300970873,526559.0,yffO,1000,0.1
113.0,5021.41592920354,567420.0,yffO,1000,0.1
114.0,4991.894736842105,569076.0,yffO,1000,0.1
326.0,5088.039877300614,1658701.0,yffO,1000,0.1
81.0,5252.395061728395,425444.0,yffO,1000,0.1
92.0,5101.141304347826,469305.0,yffO,1000,0.1
411.0,5184.8004866180045,2130953.0,yffO,1000,0.1
378.0,5085.62962962963,1922368.0,yffO,1000,0.1
89.0,5136.483146067416,457147.0,yffO,1000,0.1
230.0,5121.334782608696,1177907.0,yffO,1000,0.1
92.0,5020.086956521739,461848.0,yffO,1000,0.1
283.0,5207.183745583039,1473633.0,yffO,1000,0.1
129.0,5006.937984496124,645895.0,yffO,1000,0.1
100.0,5043.29,504329.0,yffO,1000,0.1
237.0,4967.5864978902955,1177318.0,yffO,1000,0.1
485.0,5012.154639175258,2430895.0,yffO,1000,0.1
167.0,4996.035928143712,834338.0,yffO,1000,0.1
73.0,5040.602739726028,367964.0,yffO,1000,0.1
